userid,musicid
5645820,3d6a75ef-d84a-4d02-af29-cc1418bd4f92
5645820,3d943b77-41ec-4b81-9816-cd21db5a0ae9
5645820,3dc96c59-5ca8-4035-b9d8-7283f0154499
5645820,3dd814c7-62a3-4337-b20f-d2654330ad3c
5645820,3e00c8b1-6c87-4fa0-b866-eab3cc1360b1
5645820,3e1de763-bfb4-413d-b846-2856ec6422ec
5645820,3e3dfcfc-544c-4459-abad-30838c3ec1eb
586C7E52,3e425120-f02d-44d3-b581-c5594c8f61cf
586C7E52,3e49232a-7784-46c7-97f6-6539d44a1e6e
586C7E52,3e86ce44-7f02-4f90-9e85-f2870ad3eafe
586C7E52,3e9e0a3d-68a4-4cb1-9ac0-cc7ce7b6bf43
586C7E52,3ec43465-aee9-45fa-966c-43f81098fa8f
586C7E52,3efab7b4-1053-415e-bdc5-30a26eb0dcb2
586C7E52,3f634359-411e-49a5-ba12-61d185c6d6ff
586C7E52,3f66cf6a-adb8-4ae2-b457-502ecc2a9b0f
586C7E52,3fb4c822-2970-4fbe-9222-e1fe003f53ef
586C7E52,3fb699f2-2262-4868-a24d-f50f688b20dd
586C7E52,3fc25918-5640-492a-99fa-83b21b0f4c44
586C7E52,3fe4706f-0434-4bb2-bb7b-ff44c0513be5
58A17B,3ff1420a-8047-46be-a8c5-99944d62dc9d
58A17B,3ff6ea1b-5141-4cbb-98be-4d4f89976602
58A17B,402fb8bf-3c1b-43bc-bd33-7c2e0e38ff7c
58A17B,4048e53b-ced4-4443-b232-038fb132dc21
58A17B,4081549e-d1be-4f22-b154-5eda979a05ae
58A17B,4084e07c-1351-42fc-a344-e03af5d14a2d
58A17B,4112a0a9-4eb1-4737-b51a-7b7d7a9b514c
58A17B,411ec708-7ece-4e0b-a687-bed67fcb9115
58A17B,412fc8e6-3436-4892-8b62-1680874fbdc9
58A17B,4138b612-c69d-478d-8c6d-9f2f6c4a1569
58A17B,418c3d8a-f46e-42aa-a6ad-3982730763d8
58A17B,41a684ca-6189-4ec4-814e-8a1c47a0f91b
58A17B,41cbcb74-ceb0-4ed9-8576-42347d87a8fc
58A17B,41f808d6-3676-4cd5-8753-e4c54f8e468c
58A17B,420bb84c-13e0-4552-ae83-1bc3baa16858
58A17B,4237dd8d-9f65-4982-b7c7-6a5e2b841f0c
58A17B,423f992a-2c8f-48bd-92f1-160c654c4b32
58A17B,427ad36c-7a15-464f-a97c-ccbadc37372d
58A17B,42b27d5c-8bfc-475b-abd8-164840fa768d
58A17B,42d60ae1-b818-4734-b184-d60f6b0129d8
5A8C45BD,42f87bff-87d2-4648-90fb-f17dd4b06bc7
5A8C45BD,43326211-b70b-43a6-9bc1-098c5c4ebd68
5A8C45BD,434aa43c-b402-48b6-ae7b-5e1b33d215fd
5A8C45BD,4356c404-c265-4b21-8159-d80ee2c6b381
5A8C45BD,43843b28-77ba-4ba8-9c57-72308a625aa2
5A8C45BD,43921e68-41dc-4393-af90-ad055673d1cc
5A8C45BD,43bde450-0e8a-46bd-afdf-494f3801dbb5
5A8C45BD,43c64ce4-38cf-45b6-a4b3-5861db79f3d4
5A8C45BD,4421c68a-1e91-4e15-8c0e-5f5f3a4beb24
5A8C45BD,448b481d-f4e5-4be5-8a90-30d3c9856732
5A8C45BD,44938a82-714e-4aa5-8ee3-a35317571e4b
5B5D8EB4,44a54f1d-565a-419a-890a-63586a7504d0
5B5D8EB4,44c475f0-5764-4df5-9415-9a72757927ee
5B5D8EB4,455b4cb4-61b5-460c-993f-a71d6293fcff
5B5D8EB4,45b92497-377b-4140-9bee-02b4712f5dd7
5B5D8EB4,45cca4b3-0ca2-44aa-93ac-52cca6ed6b1b
5B5D8EB4,45d4261c-e329-4561-b32d-eefc6bd394ac
5B5D8EB4,45df2fa2-bdba-44bc-8e4d-55fe67cfc0eb
5B5D8EB4,460902b8-8431-4ce1-b8ea-8e571ab29ddf
5B5D8EB4,463171d9-d09b-4ea2-922a-8e56959d9686
5B5D8EB4,464ce54c-37e6-448c-9a66-efa7981e5b36
5B5D8EB4,466a95a3-f3d4-44c7-aa00-7ab46b4119ad
5B5D8EB4,46d02937-42e8-42f9-b2e3-bfe048c5763b
5B5D8EB4,46d40843-436b-46e6-a163-5c50cdaafc47
5B5D8EB4,46da1222-30ed-4155-8cf6-4e88f93f47a8
5B5D8EB4,47101387-29d7-4d08-80fc-128ef8f640f1
5B5D8EB4,472ce84a-69bc-4035-9d9e-0c6bb067c70d
5B5D8EB4,473be736-65b1-46d7-9601-1b9621e7de4c
5BD1C08E,4749c105-e5d0-423b-9b8a-25eafd302e62
5BD1C08E,4768ef00-0b13-43fb-8620-e2d9afbcef23
5BD1C08E,477b2119-6da8-4636-b8a2-81860699e1c1
5BD1C08E,477b7ead-15f8-44e3-978f-b01a63734aa5
5BD1C08E,47849816-2283-4b32-8296-3731af5a8ede
5BD1C08E,484ba204-2bda-438e-93fe-fbc94958250e
5BD1C08E,48a9f09c-26a8-4d30-b243-da9c4ce72ff2
5BD1C08E,48af73e9-4283-4e01-9c74-7d4244069420
5BD1C08E,48ce9d6f-ae11-4de7-8219-15aaa762446e
5BD1C08E,493ef993-577f-4e01-8a64-b6bbdc40781e
5BD1C08E,4943da0d-056d-4531-ad61-708fec08b333
5DE01096,4990a37f-a5cd-4b99-abcc-403b69974de6
5DE01096,499b16ae-e75c-425f-b6ae-9f739bacc554
5DE01096,49b76927-b1b5-4f6f-a813-d680e901f9b8
5DE01096,49e20d41-6c5c-4dae-8415-bff9df85b440
5DE01096,49e5c7dc-75df-41cb-a2c9-faa9e9cb057f
5DE01096,4a4eaabe-2095-4e85-8b46-9ec6a44e9b5a
5DE01096,4a764454-7f25-4245-be60-2d6cc38a28e4
5DE01096,4a8e2807-1ef2-4200-ab90-d3abb4f72ecb
5DE01096,4ab33b0d-6663-4ac6-b0cf-2065108554a5
5DE01096,4abe9903-4c83-44a0-bbee-41290d60f7df
5DE01096,4af4d4c2-14d9-4a36-9db2-dfcb7bdfe1c2
5DE01096,4b052731-6d75-4cc3-a6a1-4184445ce343
5DE01096,4b1076ac-058d-4747-8534-f60dfde05829
5DE01096,4b21e916-ae79-482d-a503-b822b50c64cb
5DE01096,4b721606-74ec-47e7-b63f-d232fbbd7e15
5DE01096,4bcf79dc-269b-4263-9e15-189385692ff2
5DE01096,4c2c0f99-53f3-4351-afce-db21f4f6c08d
60DA50FD,4cbf846c-b475-4927-8fd4-cab7e1b33de4
60DA50FD,4d042900-9613-47ca-8d8a-319f24659594
60DA50FD,4d04e984-28a6-4f42-8fab-7589d35cfc63
60DA50FD,4d1da853-b107-4941-8479-84bd98914c79
60DA50FD,4d2b8e9b-6e26-457b-9a2e-d62fe46c7eee
60DA50FD,4d77d5f0-e685-4ad6-8b96-39fa6a7dff06
60DA50FD,4e38e027-1ae4-4264-afdd-9681f0bb7e03
60DA50FD,4e3a2146-2fc6-4842-9b50-668559c48ce5
60DA50FD,4e6603dc-b292-48b6-bd01-40192d46638f
60DA50FD,4ec12bba-d4d7-469f-8265-585cbb58c4a1
60DA50FD,4ecb0d4f-d730-41d7-8e1b-848790d5466c
60DA50FD,4efbac95-2591-4642-be75-5cab3667682a
60DA50FD,4f24b538-d382-42c0-b732-9b0807fddc14
60DA50FD,4f558e24-7f2d-48fa-b839-990b03fd1d2b
60DA50FD,4f6ba9aa-0b20-4770-9cc6-cf8225dc83c1
61D3BAEA,4f8c5b63-b526-4acf-9e5a-389a58933a96
61D3BAEA,4fc2d7bc-f242-4b4f-854c-234870f49461
61D3BAEA,4fcd488f-33e6-446a-9fef-4532ecc0cab5
61D3BAEA,4fd959ab-e6ac-43f6-a414-d5d51d1aba6c
61D3BAEA,4fda3479-4f5f-4a15-91ba-2e2858208a0c
61D3BAEA,4fdef4d9-711c-46ac-9f91-7a77f63669be
61D3BAEA,5040eff1-ef34-40e0-8237-c09a0f23be7c
61D3BAEA,506441d5-9394-43db-80ff-61c80b25afbc
61D3BAEA,50f98aec-9ae8-43e1-a80d-4660f96ec925
61D3BAEA,50ff4d68-f4f3-4830-a9cc-b5e9af0ccb4f
61D3BAEA,5103d445-8474-4390-aa38-fce44d8abce9
61D3BAEA,5105bee6-5dc1-43f4-878e-deecffd55ca7
61D3BAEA,512dd377-56e0-4047-9118-772b131c8592
61D3BAEA,5141b659-bb4a-47b3-8816-b9855f77b718
61D3BAEA,5148f1c9-ac6f-46d0-a997-2d4cd15b5a14
61D3BAEA,5152624f-51f6-4d32-ba42-322f9568902c
61D3BAEA,51e81098-0352-4c3e-b048-d4fb88d9bf68
61D3BAEA,51f7221f-049d-4a57-a1f0-a31f489337ce
61D3BAEA,520b4950-ac3d-4f79-be5f-2d029821f4df
61D3BAEA,521c1be3-60c3-4db6-87a7-e3bac5693712
69017EBD,52547d0b-b8d1-4b28-a956-e0e6d218ece4
69017EBD,527ef98d-fd04-42a4-af29-8f4d385c2c35
69017EBD,528a79e9-1f0e-4f51-83a9-b8412863dd31
69017EBD,528cf664-cbdd-4558-805b-a6d10dde2e25
69017EBD,52a67d49-fb1b-4b7b-80ba-b043796b3160
69017EBD,52b5a559-64a5-4b06-8d79-f3f0a99bc0de
69017EBD,52bf093c-0fc7-4139-b489-c90e0b8f39ad
69017EBD,52e33cd0-f762-4bc0-8e05-a07b3af061e8
69017EBD,52e4aecc-d7ff-4683-ae2c-432e0f2199b1
69017EBD,52ef9557-c337-4c4c-9927-d8dc11c48795
69017EBD,536aba6b-1201-44c2-9294-f6a3c9be3735
6DBD3209,5378e0ea-3885-4335-bf80-dedabf90a6ef
6DBD3209,53c40b9a-74dd-4e98-a509-ae0cc5a252d3
6DBD3209,53d3af49-b6e5-4312-bb34-fc6c1410773f
6DBD3209,53de8eda-f22f-431f-a122-29f23e7e2b76
6DBD3209,5404afdc-0d7a-4125-a714-d0b2a1c1e0a7
6DBD3209,548a648c-60a0-486b-b59c-4dfca2d97fd2
6DBD3209,54b5fbb1-f696-4106-9ef2-a5d6cf64eeec
6DBD3209,54c7b693-8a7d-4fc7-8751-f2c38a84964c
6DBD3209,54dd30e6-dbb6-47f8-b737-dafada6bbce1
6DBD3209,5568acf3-53fd-4f43-b21a-f500365d1c5f
6E2534E6,559100cb-f41e-453c-972c-4f7edd08891b
6E2534E6,55bde0f0-d749-4dad-8ee7-254cf66ad960
6E2534E6,55fd2e7e-28c3-4d6c-8de3-c669c7fc2fe3
6E2534E6,56327cde-3dcc-4fd5-b024-2d0091d7fdb1
6E2534E6,568451e4-63f5-4162-9c56-ba7b6a083e81
6E2534E6,5690a9ff-4783-42fa-875b-0cd558c74ae2
6E2534E6,56ac384f-0843-436f-91af-2ebb2cf3a1d1
6E2534E6,56c63cb6-367d-4c81-9aac-33387a4d58d5
6E2534E6,56e36dbe-c01f-432c-a45c-ae99891f16e8
6E2534E6,56ed5d65-38cd-4d8f-8cdb-7ef21c93ffc6
6E2534E6,56fd065d-dadf-4c04-aac0-5c2aa04824e4
6E2534E6,570671d4-60b4-4c6b-bf74-582a0491b3e8
6E2534E6,580eb0fb-1abb-4bab-8d19-be5df7eb262d
6E2534E6,58778242-20d7-4147-b7aa-61159c6132a0
6F22065E,590e1a95-6a75-448e-b582-b89a369f3272
6F22065E,591ffb94-2b8c-4123-b9c1-55f948ccc22f
6F22065E,5990d587-38b9-4d3a-857a-57621fc2bd60
6F22065E,5998f844-0047-465b-9c85-d7f9e5bd09f1
6F22065E,59da6dbc-c1e9-4d1c-9970-6aeb953dcd44
6F22065E,59dfa319-9fc7-4437-9a32-6d504d2a4b1e
6F22065E,59f7cb22-3358-41a9-ba60-e59ffb47cb37
6F22065E,5a34fa54-867a-497e-8bc7-561d28a7701a
6F22065E,5a362de3-6cc6-46f8-bbd7-150e78c2d9fa
6F22065E,5a742867-4eb9-4e5b-a58a-1dc360bf895b
6F22065E,5a8d36dd-ebd1-4d31-8235-76ceb0fd5dcf
6F22065E,5a90ce08-296d-44b0-adf2-6ddd5f2156c8
6F22065E,5a9bf2d2-7b8b-4993-8c38-a51d331a97c4
6F22065E,5b778f75-e2c8-49ed-89ae-5df1e855f654
6F22065E,5b7e4ce4-d3ff-4a6c-a802-05219af2f8a4
7013006E,5b931524-a564-4a61-bccc-fe8388bd8cb3
7013006E,5ba90db4-e5d6-480a-ae35-3f02aebbe532
7013006E,5c03a58d-da63-4f64-896f-451fff525fc7
7013006E,5c66634e-7dfa-4150-b885-4cfe0a8de995
7013006E,5c7a1191-2032-4855-8f60-19347667fcf7
7013006E,5cb3de47-c418-4f0e-80ae-5052fb9b20bf
7013006E,5cf2f8d8-75d8-45b9-ab48-4bb55ad2b155
7013006E,5d460ce9-1de9-4d23-b8c6-36c74377dd44
7013006E,5dadde18-5872-46eb-b4d4-be44881a78dd
7013006E,5de941ed-4551-4f26-9eb8-175861ea6d2f
7013006E,5e42e31d-04d1-41b7-8970-92ad4f15cca2
7013006E,5e82ded2-6a05-463e-b389-44a5520488de
71255BAD,5e8af77a-84ce-451d-9372-1204b1847496
71255BAD,5ea18397-1d15-413b-86f9-e78f29427c49
71255BAD,5eed3829-4cbf-4646-b82f-fb8d3a0f80bb
71255BAD,5f0113f3-8aef-43c2-bde2-eba3c8d753b6
71255BAD,5f2b1b83-31f2-4b67-8e47-7198e8bebe0a
71255BAD,5f4c8891-a2ae-46cd-98e0-0e8a54b98281
71255BAD,5f65c1b8-7a5d-48b5-89e2-7b042471e792
71255BAD,5f7397dc-0b46-42bb-a129-3ee942ac66b9
71255BAD,5fa7801b-2f9e-41b0-af18-7b18871ae754
71255BAD,5fb45010-6564-44f9-ab5a-5bd874cd4dc7
71255BAD,5fe11cac-2d0d-4064-b273-5ef889ed6d68
71440F30,600c273d-7247-4f56-a503-c149236ae515
71440F30,600fc7b6-5180-40cf-8d95-5a747d7a72bb
71440F30,60243116-a3bb-4f5f-b8fa-c58f03237afc
71440F30,602a1f64-367c-42b9-bdf5-c3a2a0277613
71440F30,60552084-b9f5-4674-a382-ab33d496b10d
71440F30,6072e047-4b5b-431a-a63c-d36008ac1462
71440F30,60e61380-7953-439a-a169-d04f15eac828
71440F30,6121c64e-8f3e-4074-902e-33ff9526dcf3
71440F30,615ae113-a1bd-40dc-abf4-8560ece05482
71440F30,6172fd66-b84a-441a-b6d4-e51527e87ced
71440F30,6174c2c7-f1a7-4559-9c25-99902c207df4
71440F30,618581b0-b81e-443c-9573-71253a95f538
7170EFE0,61d367e2-90f3-447c-9b3b-5263ee4051db
7170EFE0,61de3930-f290-480f-8495-b86fef005bfb
7170EFE0,61dff379-a017-4cac-baaa-9043a187e9fb
7170EFE0,6252e1b8-aebf-42b0-8bab-e3cadb612b5a
7170EFE0,6274c150-3f39-4258-aa4c-85983c09be62
7170EFE0,6276e5c4-1ca6-4829-95e9-f2725497493f
7170EFE0,629523e2-ab74-466e-b178-6b70c167394a
7170EFE0,629a4646-b6fa-435c-8425-b1a4d0ce508e
7170EFE0,62df9508-7c13-4128-ab82-a9edc9b16846
7170EFE0,630938d7-ca2e-4dc6-98d1-4765241ae35f
76E06E09,630aef59-d2bb-4136-ad9f-591b6d1b1f84
76E06E09,63418a4a-405d-4277-99ef-2ba85a81e1fc
76E06E09,6367ef2e-02bf-4113-9a32-3de014eb7be5
76E06E09,63853f6c-8a83-42ec-847e-19084d2fde28
76E06E09,63bc8741-a0b9-47e2-ae88-e24e5bbf05dd
76E06E09,63d9e5aa-49c7-4dc3-ba47-e9e8e086512b
76E06E09,63f95b89-e367-4f54-bf71-b7745f1a2169
76E06E09,64211e68-d481-43e4-851f-ba1e1c8f5dd1
76E06E09,6463c86e-a83b-4a2a-910f-ab5abcc29dd8
76E06E09,64d1e54b-316f-4279-9c44-f0d76a83462c
76E06E09,64e180be-4ca1-4d11-be69-f6b9aa45fc4e
76E06E09,650d83d3-4870-43f0-8f11-b5bda80fd917
76E06E09,651e5f31-4b1e-4a2a-8f6c-3141a7a0c486
76E06E09,65481531-985d-419c-b0ef-cca6b0f56510
76E06E09,65601b9c-3e58-4161-81a6-dea15caa3668
76E06E09,656c1588-45fb-44ae-83bc-7c537d2b72ac
76E06E09,65855dc6-db1d-46b5-9d82-e7912c056299
76E06E09,65ae322d-46d3-4e38-aead-490c4986c20b
76E06E09,65f49d66-ed6c-42f9-aa1f-127a3e268aad
76E06E09,6641e213-82b8-414f-b528-4c8461d31d7a
794B409F,664782cc-ed13-4e56-8d01-b9bff03743fe
794B409F,664cf719-078a-47d5-9c08-9a0ad3887bee
794B409F,666d5ce2-cc65-458b-9cb0-ce062993dc0a
794B409F,6677f897-a8b5-4227-b5a7-a31ac4a28d1b
794B409F,66b99164-1a47-4cc4-a2b7-e53326c8a0ff
794B409F,66cc31c7-238d-4b68-819b-43adc0e01a60
794B409F,66f344d7-6d2a-4dc0-94dd-2354d59d5dfa
794B409F,66f477f9-158b-4f28-a6d2-d08797118985
794B409F,66f923f9-c8bf-4653-a963-ecd10458ede2
794B409F,674e1e5b-c43b-4991-acef-fb6c4729eddd
794B409F,6750311a-8b59-4da2-a322-a481aab30e94
794B409F,6785d27d-7acb-4ee5-b9a5-ea2a6e37448a
7C4F751C,67a18709-0757-41bc-bfac-5c7885645ab7
7C4F751C,67acc36f-ec33-4708-9c56-a83efbb67175
7C4F751C,6818aee7-da3e-47ec-b94d-e6a11d715af2
7C4F751C,682a6fbd-e88b-4779-9de8-026200c0ea78
7C4F751C,683a1346-a056-4cec-a591-52c6954c1ecf
7C4F751C,684c3c44-9f08-46fe-8811-fb2a9215a668
7C4F751C,686cac5b-b314-4b6a-8610-3b6f7df165f8
7C4F751C,68a93731-8278-45a9-98df-bb626dd8495b
7C4F751C,68f9f993-d37b-45a7-be47-8fdd21c7a1bc
7C4F751C,691f2617-e6e2-47df-b9f7-6548873574b3
8674CB2,692656aa-952c-45fe-aa34-ce6bc4dfc96c
8674CB2,6960b9f2-5783-45e7-9660-40987f19e847
8674CB2,69ae76b0-d5e2-450d-a1f6-10bfba8950bc
8674CB2,69bcc465-362c-4ad4-bcea-12a352a22cc7
8674CB2,69d73802-bc5d-43ce-942b-14ea835a0814
8674CB2,69dccce7-bd9d-4e4e-b5f4-ff37dc44c1bc
8674CB2,69e28bb5-fc8d-41f5-b7a1-130a2cbe8067
8674CB2,69e35583-de0a-4459-9ae9-5f96608aef22
8674CB2,69e6ff61-b7f2-4c2f-a9ee-5aded617e59b
8674CB2,6a0c0103-cdab-4f67-a57e-836a8b4c0054
8674CB2,6a5a856c-b952-4249-b787-d6b2d7f9009a
8674CB2,6a5f9581-ffed-4708-b06f-db7d6b303b2d
8674CB2,6ab88f9b-340d-49ea-95a0-5850838d7d6c
8674CB2,6ae13704-4338-4ea7-b1e5-3c360919d2ae
8674CB2,6afd26ba-7a17-4d27-8390-e946b953594d
8674CB2,6b6c2799-e01e-4d78-9c50-fcec8f1bd16b
8674CB2,6be2b2c6-ec25-4d05-b791-2a3234de4908
8D91F03F,6c0cc731-3f01-4a9e-bf95-e2a0c91e8faa
8D91F03F,6c1b5bf5-0cd6-4227-b9b7-6eea8f8fe409
8D91F03F,6c205749-7e5b-44e8-9b50-df6faf32e259
8D91F03F,6c5afa8c-fba5-49bb-816f-2c67deb155ed
8D91F03F,6c84209d-5ca7-4d87-972a-40a9ff97313e
8D91F03F,6cc80513-f736-47f3-8ffd-1c28bbf5d1d9
8D91F03F,6ccce409-690c-4cb9-99bb-16abac7f45b1
8D91F03F,6cd2bb25-0bd1-4f97-b300-cfdb0c1231ac
8D91F03F,6cfdbda7-bbcb-4e68-af02-8d27a9bf0b16
8D91F03F,6d28ecac-f443-4525-bd82-19996f53e769
8D91F03F,6d332f28-160a-4873-8e62-5312c04cc5a4
8D91F03F,6d77a70a-18df-4cdb-ba92-6d453282c2cc
8D91F03F,6dae8009-373f-4155-bcb5-365fb23e35fc
8D91F03F,6db223b3-bccd-433e-845f-19db6a9abe80
8D91F03F,6dcb20d3-6879-489a-8fea-9034251b14ec
8D91F03F,6dd922da-ffe0-4cbd-b8f9-d13befff1a40
8D91F03F,6de717f8-b70f-4098-a60f-3917f1ac1a92
8D91F03F,6e3f070d-58df-492a-8afa-2f4030d003bc
914EBB0,6e943a01-500d-4cd4-b04f-68908fcb39ee
914EBB0,6ea88a25-45db-4285-8b8a-02703eb09c9e
914EBB0,6ecca93e-8ef4-433f-84ba-674a57eff9ad
914EBB0,6efa9cfa-18a8-4fe2-b2e5-380b6b51fc28
914EBB0,6f3f0ee8-2e32-4af1-be18-a2f871c83fd7
914EBB0,6f4b2b8c-3e86-4635-a0c8-7df63e0293ea
914EBB0,6fd1f887-efc1-487c-ad9a-f4759ecf48ab
914EBB0,6ff569d2-fe4b-4661-aefb-8c904ebcedb9
914EBB0,70234f91-236c-4331-aff7-1133f2810d1b
914EBB0,70584695-5a94-41ad-bc7b-a455bedf2f93
932B0FBE,70662702-0312-40c6-9d43-6c9a51c8993e
932B0FBE,706e2ba4-3c8f-4548-824c-8c4c65878502
932B0FBE,7076c8ae-0a74-4133-9b92-8f96be0bb25f
932B0FBE,7098e524-ee59-4520-b62e-e24eeb90cd33
932B0FBE,70af13b0-646d-4eb8-ba84-eb7060cb385d
932B0FBE,70b06f3a-4b74-4e42-bd19-1e6a4b02aa6e
932B0FBE,70b1064b-4913-4fa8-bcb7-867de0c9b74e
932B0FBE,7125717c-45aa-4f30-af9a-a1504864dff1
932B0FBE,71401d9a-98cc-4e22-8481-f64cc45a7265
932B0FBE,71538361-6023-439a-b4fa-cc762dbfc69d
932B0FBE,719f0834-1615-4b8e-84b5-ce8d8d684856
932B0FBE,71c73bf4-da9c-4a47-a5b5-d5da2ef97408
932B0FBE,7202d52a-df0e-4e65-8ecc-7d6aa2ecb133
932B0FBE,72205fc6-3cc8-48b0-ae94-5880d07b2bf4
932B0FBE,724467a7-4240-4ba8-875d-55f6f15386b5
932B0FBE,72484b60-22ee-4824-9ae4-b1dc8c8451a5
932B0FBE,72794c78-6f22-4021-be3e-0602cc10b320
93420135,727f7dfb-0724-4e50-9fcd-225bfeafe4f7
93420135,72ba70cb-c2c8-4923-b605-17e5dd8703f6
93420135,7306b5e0-781d-45c6-9b03-74dd7b28d074
93420135,73161170-57cd-4916-bc7e-7954bba7c18e
93420135,732c078c-2f5f-409d-afa7-b4f3ddffad63
93420135,7346dcd9-14cb-4910-9f5f-508cd481c7d7
93420135,734d1483-d59f-46b0-8a80-2d2d10af0588
93420135,73696b8c-46c8-4fc7-8246-b997da5e9411
93420135,7388de65-a33b-48ea-98ac-117553b983b1
93420135,7395838b-aa06-4253-b94c-09a48a07489b
93420135,73f53a1b-f29c-4a23-83ec-b4ad22ee5a8e
93420135,74382bb9-dab1-4d7a-896f-e95caed28508
93420135,74d8f3e5-193c-4301-b8b3-faabdbc69350
93420135,74e3b1f1-bc69-4831-a385-d3fc1573a115
93420135,74f598b2-f875-4743-878a-9ceb8c1591bb
93420135,751f5b1e-0273-4a37-afdb-0ad3c92b9950
93420135,7524e618-7ca1-4e82-92ca-fac92ea23f73
956422AD,7541fa5f-bfb3-432e-88df-6ff14fbdfe5b
956422AD,755d02ab-f71e-4ead-8a4b-66b88c20e3e2
956422AD,756091d1-3405-46df-b2af-f745aa526615
956422AD,7565d773-bbf7-4cdb-b5dc-5912fbe630fa
956422AD,75a6f814-244c-48da-800e-673c65dc36c7
956422AD,75cd09bf-688e-49d7-a955-e7465f7d20f0
956422AD,75d0f4af-1ed2-4d79-99e1-fb543d1b9ab2
956422AD,7600cadf-489b-4b1c-a611-0643a8ed3182
956422AD,761343a3-9b2c-4f19-8840-8b7b0ddcd083
956422AD,765aaae2-d572-4221-aa39-15d0300f1adf
956422AD,767a4471-5dbf-4164-a8f7-b91d0e35b06c
956422AD,76d2442c-b957-4e83-b945-c4bbedcddf56
956422AD,76f3f4bd-35f5-4f0f-843a-0e7d3c37923f
956422AD,7735875c-18b2-4fa1-a050-18e08d49dd09
956422AD,7767db28-d59c-4e51-9dce-7ebaa52fb445
956422AD,776ab408-3ea8-454f-8ed0-3acc468280dd
956422AD,77ff713e-75aa-44dc-8c85-26166af3ef67
956422AD,781ae044-93ec-4734-bbef-3d936d7aaa42
956422AD,781e1552-eb72-4957-976c-920b0db621bb
956422AD,78284006-582e-4eb9-85a0-e434454cd526
956422AD,784ba6b0-93a0-4337-977f-09b5b45bc6d9
95E72A31,785fdfc8-be2f-4ef5-aa80-e4a2a89f5fe7
95E72A31,78c5b159-5d2a-46eb-96bc-b174032b2bf0
95E72A31,78daa91b-f6f8-49f7-94cb-8dd22be00025
95E72A31,78e05df2-7a2c-48d4-9f51-0892e4d99e3b
95E72A31,78efd05e-f2cb-430e-bf0b-d604c385d2b5
95E72A31,7938c494-b4d8-4cba-adfe-12971f7b587f
95E72A31,795e8a93-824e-4bf4-9919-1cbd668d6b87
95E72A31,7960d86a-107c-474f-b9d8-a34880cc9ffd
9741C757,79c71ca8-7c56-4b67-9cdc-016ecd65179b
9741C757,79d69a02-ad74-4f63-a44e-b0c93fecde15
9741C757,79d9b81e-01bd-411a-a08a-178f253e891e
9741C757,79db67cc-42e9-401f-99e4-20c716086d4a
9741C757,79dbd2bd-93ea-4b13-ba21-1bec023c7573
9741C757,79e26c12-7770-4e1d-a120-280271c6137a
9741C757,79fec237-bdfc-48ef-ac31-0eeb42eae4f1
9741C757,7a5e4e90-5d35-438b-949d-b69a645d400f
9741C757,7a83bb32-8ee4-43de-9b09-6e6e8efc86f4
9741C757,7ad7befd-bb0b-4a85-9915-8c4ce06c1cd1
9741C757,7ae6b13a-1edf-4e1c-9efb-3280666aad7d
9A9E39A0,7af39ecd-8cec-4a4a-a3bd-bc3e38971bee
9A9E39A0,7b00fd1a-b111-49ae-b382-79c39705a04b
9A9E39A0,7b7876f1-e2ac-4ac2-bf29-58b014407d9e
9A9E39A0,7bb740a5-cc72-49bb-86e5-c9c12ff0158a
9A9E39A0,7c3c713b-30cf-47bd-abcb-442f569e92b4
9A9E39A0,7c4e06b7-cc06-4e15-9f85-37c75e05c3c9
9A9E39A0,7c64fa52-8b5f-4842-93da-8994beefbf46
9A9E39A0,7c75cd85-cb0f-4bf3-b821-7ccf62de9ad1
9A9E39A0,7c7ab5f7-ebfa-4853-8bb8-1977ee27474f
9A9E39A0,7c9fde34-45f9-4934-9535-c040fc1f2fb5
9A9E39A0,7ca871f2-d89f-4baa-9d14-0183785f1437
9B5F5CDA,7caa5794-c452-4dbb-a4c0-9062228bbcf6
9B5F5CDA,7cb64d0e-56a9-4dee-8302-f7e3d57900aa
9B5F5CDA,7cfa5104-d7cb-438e-8262-bdac083ee689
9B5F5CDA,7d020d6a-fe71-4e1c-a70e-e5a7fa60ebeb
9B5F5CDA,7d31ecbf-b255-4a27-8013-d9169126b044
9B5F5CDA,7d492cbb-4630-4a17-b3d1-721d13d13627
9B5F5CDA,7d6a49ae-f3da-4c4e-8e5d-1a57c7700a45
9B5F5CDA,7d7f80c8-66da-494d-afaa-04c67324434c
9B5F5CDA,7dba8a03-7bd6-4ce2-952b-4cf59bb3a44f
9B5F5CDA,7df639ca-d7f8-4b8d-8cd9-fa17ed3116b8
9B5F5CDA,7e4186b1-f524-42ca-b81d-8a49a4cae774
9B5F5CDA,7e67b1a0-9304-4610-9c83-afc9ca4dee74
9B5F5CDA,7ea61cb1-597f-4a09-b0f2-e6baf18b6422
9B5F5CDA,7eb3fbd3-0f63-469c-aecf-4e7477b1db97
9B5F5CDA,7ed48408-a46b-4097-9db4-b1126d836c58
9B5F5CDA,7eead84a-c62e-45cb-975c-8c9bf3e808a6
9B5F5CDA,7f08028f-ccc0-475f-9f2e-275ddb5289a9
9B5F5CDA,7f755d51-ec42-430e-9b41-1dcdd2154524
9B5F5CDA,80709337-5ed4-4df4-8102-5d2894b87e45
